Sntg1	ENSMUST00000115488
Sntg1	ENSMUST00000144593
Sntg1	ENSMUST00000134075
Sntg1	ENSMUST00000126083
Gm16284	ENSMUST00000140995
Gm23358	ENSMUST00000103887
Gm15452	ENSMUST00000119877
Gm24276	ENSMUST00000102181
Gm6152	ENSMUST00000151704
Gm7493	ENSMUST00000085919
Gm24765	ENSMUST00000083691
Rrs1	ENSMUST00000072079
Adhfe1	ENSMUST00000144177
Adhfe1	ENSMUST00000027044
Adhfe1	ENSMUST00000130927
2610203C22Rik	ENSMUST00000115480
2610203C22Rik	ENSMUST00000145176
2610203C22Rik	ENSMUST00000148585
2610203C22Rik	ENSMUST00000153239
2610203C22Rik	ENSMUST00000148310
Gm6161	ENSMUST00000121942
3110035E14Rik	ENSMUST00000088666
Mybl1	ENSMUST00000088658
Mybl1	ENSMUST00000115468
Mybl1	ENSMUST00000160022
Mybl1	ENSMUST00000160451
Vcpip1	ENSMUST00000057438
1700034P13Rik	ENSMUST00000181821
1700034P13Rik	ENSMUST00000181358
Sgk3	ENSMUST00000168907
Sgk3	ENSMUST00000166384
Sgk3	ENSMUST00000171265
Sgk3	ENSMUST00000097826
Gm6195	ENSMUST00000063059
Gm22607	ENSMUST00000158291
Mcmdc2	ENSMUST00000171802
Mcmdc2	ENSMUST00000052843
Mcmdc2	ENSMUST00000125294
Mcmdc2	ENSMUST00000140948
Mcmdc2	ENSMUST00000118098
Mcmdc2	ENSMUST00000183059
Snhg6	ENSMUST00000182580
Snhg6	ENSMUST00000182819
Snhg6	ENSMUST00000182043
Snhg6	ENSMUST00000182498
Snhg6	ENSMUST00000182742
Snord87	ENSMUST00000175437
Tcf24	ENSMUST00000185184
Gm10567	ENSMUST00000097824
Ppp1r42	ENSMUST00000027049
Ppp1r42	ENSMUST00000124874
Ppp1r42	ENSMUST00000147000
Ppp1r42	ENSMUST00000130102
Ppp1r42	ENSMUST00000176398
Ppp1r42	ENSMUST00000155163
Gm15818	ENSMUST00000134692
Gm24674	ENSMUST00000179194
Cops5	ENSMUST00000027050
Cops5	ENSMUST00000139578
Cops5	ENSMUST00000150509
Cspp1	ENSMUST00000071087
Cspp1	ENSMUST00000143606
Cspp1	ENSMUST00000117415
Cspp1	ENSMUST00000122156
Cspp1	ENSMUST00000118263
Cspp1	ENSMUST00000119714
Cspp1	ENSMUST00000134716
Cspp1	ENSMUST00000155974
Cspp1	ENSMUST00000149214
Cspp1	ENSMUST00000153804
Cspp1	ENSMUST00000123261
Cspp1	ENSMUST00000136283
Cspp1	ENSMUST00000128164
Cspp1	ENSMUST00000136898
Cspp1	ENSMUST00000148663
Arfgef1	ENSMUST00000088615
Arfgef1	ENSMUST00000142497
Arfgef1	ENSMUST00000156563
Arfgef1	ENSMUST00000128834
Arfgef1	ENSMUST00000131556
Gm26348	ENSMUST00000157528
Cpa6	ENSMUST00000153695
Cpa6	ENSMUST00000035577
Cpa6	ENSMUST00000147575
Cpa6	ENSMUST00000140938
Gm15604	ENSMUST00000118350
Gm25253	ENSMUST00000179958
Gm15603	ENSMUST00000119252
Gm22963	ENSMUST00000157960
Prex2	ENSMUST00000027056
Gm24173	ENSMUST00000104130
A830018L16Rik	ENSMUST00000048613
A830018L16Rik	ENSMUST00000171690
A830018L16Rik	ENSMUST00000137824
A830018L16Rik	ENSMUST00000135014
A830018L16Rik	ENSMUST00000142117
A830018L16Rik	ENSMUST00000141512
A830018L16Rik	ENSMUST00000150870
A830018L16Rik	ENSMUST00000141339
A830018L16Rik	ENSMUST00000179089
Gm22633	ENSMUST00000179834
mmu-mir-6341	ENSMUST00000183490
Gm2383	ENSMUST00000181461
Gm6216	ENSMUST00000182390
Gm17644	ENSMUST00000181272
Sulf1	ENSMUST00000180062
Sulf1	ENSMUST00000177608
Sulf1	ENSMUST00000088585
Slco5a1	ENSMUST00000115403
Slco5a1	ENSMUST00000115402
Slco5a1	ENSMUST00000136197
Slco5a1	ENSMUST00000146763
Slco5a1	ENSMUST00000147606
Slco5a1	ENSMUST00000133201
Gm5250	ENSMUST00000059065
Prdm14	ENSMUST00000047577
Ncoa2	ENSMUST00000081713
Ncoa2	ENSMUST00000068304
Ncoa2	ENSMUST00000006037
Ncoa2	ENSMUST00000146784
Ncoa2	ENSMUST00000133232
Ncoa2	ENSMUST00000147927
Ncoa2	ENSMUST00000143603
Ncoa2	ENSMUST00000139970
Ncoa2	ENSMUST00000124088
Ncoa2	ENSMUST00000145280
AC121538.1	ENSMUST00000183805
Gm23169	ENSMUST00000157157
Tram1	ENSMUST00000027068
Lactb2	ENSMUST00000027071
Lactb2	ENSMUST00000156222
Xkr9	ENSMUST00000088542
Gm26273	ENSMUST00000104180
Gm5523	ENSMUST00000180415
Gm25491	ENSMUST00000158733
Eya1	ENSMUST00000027066
Eya1	ENSMUST00000080664
Eya1	ENSMUST00000168081
Gm22616	ENSMUST00000179783
Msc	ENSMUST00000027062
Gm9947	ENSMUST00000067599
Smt3h2-ps4	ENSMUST00000121569
Rpl5-ps1	ENSMUST00000121367
Trpa1	ENSMUST00000041447
Gm26345	ENSMUST00000157534
Gm10566	ENSMUST00000086739
Kcnb2	ENSMUST00000175681
Kcnb2	ENSMUST00000171715
Gm25227	ENSMUST00000158204
Kcnb2	ENSMUST00000170146
Gm25168	ENSMUST00000104189
Terf1	ENSMUST00000027057
Sbspon	ENSMUST00000040695
Gm23259	ENSMUST00000158318
4930444P10Rik	ENSMUST00000115367
4930444P10Rik	ENSMUST00000145070
4930444P10Rik	ENSMUST00000151004
Rpl7	ENSMUST00000140597
Rpl7	ENSMUST00000058437
Rpl7	ENSMUST00000141217
Rpl7	ENSMUST00000151017
Rpl7	ENSMUST00000149566
Rpl7	ENSMUST00000125005
Rdh10	ENSMUST00000027053
Rdh10	ENSMUST00000152626
Stau2	ENSMUST00000162751
Stau2	ENSMUST00000054668
Stau2	ENSMUST00000162627
Stau2	ENSMUST00000027052
Stau2	ENSMUST00000162435
Stau2	ENSMUST00000159558
Stau2	ENSMUST00000128957
Stau2	ENSMUST00000131257
Stau2	ENSMUST00000115360
Stau2	ENSMUST00000162007
Stau2	ENSMUST00000127420
Stau2	ENSMUST00000149320
Stau2	ENSMUST00000151888
Stau2	ENSMUST00000153966
Stau2	ENSMUST00000115359
Stau2	ENSMUST00000145092
Stau2	ENSMUST00000144138
Gm7568	ENSMUST00000160446
Gm7568	ENSMUST00000161626
Gm7568	ENSMUST00000159190
Ube2w	ENSMUST00000182554
Ube2w	ENSMUST00000182080
Ube2w	ENSMUST00000182984
Ube2w	ENSMUST00000117146
Ube2w	ENSMUST00000133639
Ube2w	ENSMUST00000136455
Ube2w	ENSMUST00000132919
Tceb1	ENSMUST00000115352
D030040B21Rik	ENSMUST00000181371
Tmem70	ENSMUST00000177501
Tmem70	ENSMUST00000177532
Tmem70	ENSMUST00000065373
Tmem70	ENSMUST00000176451
Ly96	ENSMUST00000026881
Gm5828	ENSMUST00000071842
Jph1	ENSMUST00000038382
Gdap1	ENSMUST00000026879
Gdap1	ENSMUST00000150457
Gm25166	ENSMUST00000158909
Pi15	ENSMUST00000088476
Gm16070	ENSMUST00000155588
Gm16070	ENSMUST00000127328
Gm16070	ENSMUST00000149914
Crispld1	ENSMUST00000159958
Crispld1	ENSMUST00000160305
Crispld1	ENSMUST00000095075
Crisp4	ENSMUST00000026876
Crisp4	ENSMUST00000130669
Crisp4	ENSMUST00000115340
Crisp4	ENSMUST00000115344
Defb44-ps	ENSMUST00000126871
Defb18	ENSMUST00000097818
Defb41	ENSMUST00000088463
Gm15386	ENSMUST00000097817
Gm24075	ENSMUST00000158175
Gm15825	ENSMUST00000159108
Tfap2d	ENSMUST00000037294
Tfap2d	ENSMUST00000149505
Gm10075	ENSMUST00000073196
Gm10075	ENSMUST00000162030
Tfap2b	ENSMUST00000027059
Tfap2b	ENSMUST00000064976
Gm24633	ENSMUST00000122719
Gm25568	ENSMUST00000104668
Pkhd1	ENSMUST00000088448
Pkhd1	ENSMUST00000132647
Pkhd1	ENSMUST00000147480
Pkhd1	ENSMUST00000128051
4930486I03Rik	ENSMUST00000161509
Gm15795	ENSMUST00000160969
Gm24162	ENSMUST00000093665
Mir206	ENSMUST00000083625
Mir133b	ENSMUST00000083546
Il17a	ENSMUST00000027061
Il17f	ENSMUST00000039046
Mcm3	ENSMUST00000053266
Gm24723	ENSMUST00000158233
6720483E21Rik	ENSMUST00000181654
Paqr8	ENSMUST00000068880
Paqr8	ENSMUST00000167119
Gm24171	ENSMUST00000104126
Efhc1	ENSMUST00000160782
Efhc1	ENSMUST00000038447
Tram2	ENSMUST00000037998
Tmem14a	ENSMUST00000027065
Tmem14a	ENSMUST00000027064
Gsta3	ENSMUST00000027067
Gsta3	ENSMUST00000121676
Gsta3	ENSMUST00000124990
Gm7094	ENSMUST00000178379
Gm4956	ENSMUST00000082032
Gm4956	ENSMUST00000178869
Gm4956	ENSMUST00000179730
Gm21909	ENSMUST00000178260
Khdc1a	ENSMUST00000088407
Gm16329	ENSMUST00000148174
Gm16327	ENSMUST00000137146
Khdc1c	ENSMUST00000070223
Gm2709	ENSMUST00000142979
Gm16533	ENSMUST00000140035
Khdc1b	ENSMUST00000147615
Gm16328	ENSMUST00000126985
Kcnq5	ENSMUST00000029667
Kcnq5	ENSMUST00000115300
Kcnq5	ENSMUST00000173058
Kcnq5	ENSMUST00000174183
Kcnq5	ENSMUST00000173404
Kcnq5	ENSMUST00000115299
Kcnq5	ENSMUST00000134505
Gm7658	ENSMUST00000179051
Gm7658	ENSMUST00000119064
Gm26580	ENSMUST00000181002
Rims1	ENSMUST00000081544
Rims1	ENSMUST00000115273
Rims1	ENSMUST00000097809
Rims1	ENSMUST00000097810
Rims1	ENSMUST00000097811
Rims1	ENSMUST00000164877
Rims1	ENSMUST00000097808
Gm26866	ENSMUST00000180414
4933415F23Rik	ENSMUST00000073179
Gm24176	ENSMUST00000158928
Gm6420	ENSMUST00000097807
Mir30a	ENSMUST00000083471
Gm27028	ENSMUST00000182303
Mir30c-2	ENSMUST00000083633
Ogfrl1	ENSMUST00000027343
Gm7784	ENSMUST00000180769
B3gat2	ENSMUST00000144602
B3gat2	ENSMUST00000063663
B3gat2	ENSMUST00000140583
Smap1	ENSMUST00000149737
Smap1	ENSMUST00000027339
Smap1	ENSMUST00000136506
Smap1	ENSMUST00000129254
Smap1	ENSMUST00000148710
Smap1	ENSMUST00000141330
Smap1	ENSMUST00000133398
1110058L19Rik	ENSMUST00000027338
1110058L19Rik	ENSMUST00000155767
Gm26524	ENSMUST00000181961
Fam135a	ENSMUST00000027337
Gm26607	ENSMUST00000180661
Col9a1	ENSMUST00000054588
Col9a1	ENSMUST00000088349
Col9a1	ENSMUST00000124600
Col9a1	ENSMUST00000147902
Col19a1	ENSMUST00000144297
Col19a1	ENSMUST00000115244
Col19a1	ENSMUST00000051344
Gm26418	ENSMUST00000104275
Gm10222	ENSMUST00000088336
Lmbrd1	ENSMUST00000095062
Bai3	ENSMUST00000126626
Bai3	ENSMUST00000151309
Bai3	ENSMUST00000146592
Bai3	ENSMUST00000135518
Bai3	ENSMUST00000041838
Bai3	ENSMUST00000153568
Bai3	ENSMUST00000126096
Bai3	ENSMUST00000154102
Bai3	ENSMUST00000134022
Gm15702	ENSMUST00000119680
Gm22260	ENSMUST00000178643
Gm25294	ENSMUST00000122791
Gm9884	ENSMUST00000064487
Gm24064	ENSMUST00000157486
4931408C20Rik	ENSMUST00000097801
n-R5s209	ENSMUST00000179494
Gm7846	ENSMUST00000145844
Gm597	ENSMUST00000059937
Gm5697	ENSMUST00000122295
Gm6462	ENSMUST00000081488
Gm25586	ENSMUST00000082499
Gm22679	ENSMUST00000116975
Gm23785	ENSMUST00000116741
mmu-mir-6342	ENSMUST00000183870
Gm23771	ENSMUST00000178702
AC132241.1	ENSMUST00000184585
Gm9898	ENSMUST00000065469
Phf3	ENSMUST00000088310
Ptp4a1	ENSMUST00000027232
Ptp4a1	ENSMUST00000153681
Ptp4a1	ENSMUST00000076587
Ptp4a1	ENSMUST00000130934
Ptp4a1	ENSMUST00000124445
Ptp4a1	ENSMUST00000178652
Gm5698	ENSMUST00000156220
Gm5698	ENSMUST00000178317
Gm9458	ENSMUST00000135273
Gm5699	ENSMUST00000152491
5S_rRNA	ENSMUST00000184868
4931428L18Rik	ENSMUST00000127775
4931428L18Rik	ENSMUST00000135245
Lgsn	ENSMUST00000062560
Lgsn	ENSMUST00000161773
Pih1d3	ENSMUST00000027230
Gm26145	ENSMUST00000104476
Gm6489	ENSMUST00000178167
Gm10307	ENSMUST00000095050
Gm23032	ENSMUST00000157995
Gm7910	ENSMUST00000117896
Khdrbs2	ENSMUST00000027226
Gm25814	ENSMUST00000082754
Gm9839	ENSMUST00000050429
Gm5415	ENSMUST00000171322
Gm24732	ENSMUST00000158864
Gm23024	ENSMUST00000158770
Gm24901	ENSMUST00000158125
Gm25792	ENSMUST00000083289
Gm23453	ENSMUST00000083326
Prim2	ENSMUST00000027312
1700001G17Rik	ENSMUST00000051203
Rab23	ENSMUST00000088287
Rab23	ENSMUST00000140354
Rab23	ENSMUST00000138024
Rab23	ENSMUST00000135330
Rab23	ENSMUST00000151482
Rab23	ENSMUST00000115174
Rab23	ENSMUST00000150593
Rab23	ENSMUST00000122822
Rab23	ENSMUST00000132066
Bag2	ENSMUST00000044691
Bag2	ENSMUST00000155484
Zfp451	ENSMUST00000115167
Zfp451	ENSMUST00000019861
Zfp451	ENSMUST00000139143
Zfp451	ENSMUST00000115164
Zfp451	ENSMUST00000151055
Zfp451	ENSMUST00000130376
Zfp451	ENSMUST00000140163
Zfp451	ENSMUST00000044455
Zfp451	ENSMUST00000143591
Zfp451	ENSMUST00000125723
Gm15455	ENSMUST00000171875
Gm15455	ENSMUST00000117459
Bend6	ENSMUST00000062289
Bend6	ENSMUST00000129464
Bend6	ENSMUST00000115161
Bend6	ENSMUST00000126724
Bend6	ENSMUST00000139700
Dst	ENSMUST00000182513
Dst	ENSMUST00000183034
Dst	ENSMUST00000182296
Dst	ENSMUST00000182697
Dst	ENSMUST00000183331
Dst	ENSMUST00000182314
Dst	ENSMUST00000097785
Dst	ENSMUST00000097786
Dst	ENSMUST00000115104
Dst	ENSMUST00000182410
Dst	ENSMUST00000183006
Dst	ENSMUST00000183302
Dst	ENSMUST00000182335
Dst	ENSMUST00000183100
Dst	ENSMUST00000182018
Dst	ENSMUST00000182507
Gm23792	ENSMUST00000122557
Gm26788	ENSMUST00000181692
D630036G22Rik	ENSMUST00000182403
Mir5103	ENSMUST00000175111
Ccdc115	ENSMUST00000042493
Imp4	ENSMUST00000027303
Imp4	ENSMUST00000149962
Imp4	ENSMUST00000137794
Imp4	ENSMUST00000134327
Imp4	ENSMUST00000128086
Imp4	ENSMUST00000136770
Imp4	ENSMUST00000147317
Ptpn18	ENSMUST00000027302
Prss39	ENSMUST00000027299
Cfc1	ENSMUST00000027298
Prss40	ENSMUST00000115071
Prss40	ENSMUST00000047840
1700101I19Rik	ENSMUST00000062557
Amer3	ENSMUST00000052670
Arhgef4	ENSMUST00000159747
Arhgef4	ENSMUST00000162599
Arhgef4	ENSMUST00000159021
Arhgef4	ENSMUST00000047664
Arhgef4	ENSMUST00000162760
Arhgef4	ENSMUST00000159059
Arhgef4	ENSMUST00000160855
C230030N03Rik	ENSMUST00000054582
Fam168b	ENSMUST00000170092
Fam168b	ENSMUST00000167518
Fam168b	ENSMUST00000047534
Fam168b	ENSMUST00000140534
Plekhb2	ENSMUST00000156687
Plekhb2	ENSMUST00000027297
Plekhb2	ENSMUST00000152654
Gm25096	ENSMUST00000104043
Gm25634	ENSMUST00000082667
Hs6st1	ENSMUST00000088174
Uggt1	ENSMUST00000046875
Uggt1	ENSMUST00000173999
Uggt1	ENSMUST00000174266
Uggt1	ENSMUST00000173250
Uggt1	ENSMUST00000174224
Uggt1	ENSMUST00000173166
Uggt1	ENSMUST00000173082
Uggt1	ENSMUST00000174716
Uggt1	ENSMUST00000174142
Uggt1	ENSMUST00000172592
mmu-mir-6897	ENSMUST00000184790
Neurl3	ENSMUST00000056946
Arid5a	ENSMUST00000126413
Arid5a	ENSMUST00000142319
Arid5a	ENSMUST00000150747
Arid5a	ENSMUST00000145179
Arid5a	ENSMUST00000124280
Arid5a	ENSMUST00000097778
Arid5a	ENSMUST00000116629
Arid5a	ENSMUST00000115031
Arid5a	ENSMUST00000115032
Arid5a	ENSMUST00000137906
Arid5a	ENSMUST00000115029
Arid5a	ENSMUST00000140218
Arid5a	ENSMUST00000147123
Arid5a	ENSMUST00000141121
Kansl3	ENSMUST00000010597
mmu-mir-6898	ENSMUST00000184898
Fer1l5	ENSMUST00000179162
Fer1l5	ENSMUST00000140452
Lman2l	ENSMUST00000125304
Lman2l	ENSMUST00000134594
Lman2l	ENSMUST00000115011
Lman2l	ENSMUST00000001171
Lman2l	ENSMUST00000152088
Lman2l	ENSMUST00000123583
Cnnm4	ENSMUST00000153128
Cnnm3	ENSMUST00000001166
Cnnm3	ENSMUST00000097776
Cnnm3	ENSMUST00000154225
Cnnm3	ENSMUST00000135100
Ankrd23	ENSMUST00000054665
Ankrd39	ENSMUST00000001172
Sema4c	ENSMUST00000114990
Sema4c	ENSMUST00000027295
Sema4c	ENSMUST00000114991
Sema4c	ENSMUST00000114992
Sema4c	ENSMUST00000123055
Sema4c	ENSMUST00000136452
Sema4c	ENSMUST00000128104
Sema4c	ENSMUST00000154493
D430040D24Rik	ENSMUST00000149224
Fam178b	ENSMUST00000170295
Fam178b	ENSMUST00000114986
Fam178b	ENSMUST00000128412
Fam178b	ENSMUST00000027294
Fam178b	ENSMUST00000142789
Fam178b	ENSMUST00000131336
Fam178b	ENSMUST00000114981
Gm6428	ENSMUST00000161062
Gm24133	ENSMUST00000104746
Cox5b	ENSMUST00000081180
Actr1b	ENSMUST00000043951
Actr1b	ENSMUST00000159675
Actr1b	ENSMUST00000162684
Actr1b	ENSMUST00000159448
Actr1b	ENSMUST00000160084
Actr1b	ENSMUST00000160043
Actr1b	ENSMUST00000162662
Zap70	ENSMUST00000027291
Gm18828	ENSMUST00000181035
Gm18828	ENSMUST00000180475
Tmem131	ENSMUST00000027290
Rpl12-ps1	ENSMUST00000116168
n-R5s210	ENSMUST00000177688
Vwa3b	ENSMUST00000117172
Vwa3b	ENSMUST00000124404
Vwa3b	ENSMUST00000067178
Vwa3b	ENSMUST00000162449
Vwa3b	ENSMUST00000027289
Vwa3b	ENSMUST00000169057
Cnga3	ENSMUST00000134238
Cnga3	ENSMUST00000027288
Inpp4a	ENSMUST00000146676
Inpp4a	ENSMUST00000136846
Inpp4a	ENSMUST00000027287
Inpp4a	ENSMUST00000132401
Inpp4a	ENSMUST00000140264
Inpp4a	ENSMUST00000132615
Inpp4a	ENSMUST00000137266
Inpp4a	ENSMUST00000058307
Inpp4a	ENSMUST00000114933
Inpp4a	ENSMUST00000168546
Inpp4a	ENSMUST00000123124
4930439A04Rik	ENSMUST00000137241
4930439A04Rik	ENSMUST00000141402
Coa5	ENSMUST00000027286
Unc50	ENSMUST00000027285
Unc50	ENSMUST00000144617
Unc50	ENSMUST00000114925
Unc50	ENSMUST00000118059
Unc50	ENSMUST00000134184
Mgat4a	ENSMUST00000151952
Mgat4a	ENSMUST00000042161
Mgat4a	ENSMUST00000154819
Mgat4a	ENSMUST00000143636
Mgat4a	ENSMUST00000149791
Mgat4a	ENSMUST00000148047
4930594C11Rik	ENSMUST00000151866
2010300C02Rik	ENSMUST00000162875
2010300C02Rik	ENSMUST00000160023
2010300C02Rik	ENSMUST00000160589
4930556I23Rik	ENSMUST00000160659
Tsga10	ENSMUST00000041815
Tsga10	ENSMUST00000088072
Tsga10	ENSMUST00000114902
Tsga10	ENSMUST00000151735
Tsga10	ENSMUST00000123082
Tsga10	ENSMUST00000155852
Tsga10	ENSMUST00000134024
Gm26805	ENSMUST00000181885
Lipt1	ENSMUST00000128085
Lipt1	ENSMUST00000041621
Lipt1	ENSMUST00000142670
Lipt1	ENSMUST00000144440
Mitd1	ENSMUST00000139725
Mitd1	ENSMUST00000027257
Mitd1	ENSMUST00000131754
Mitd1	ENSMUST00000127170
Mitd1	ENSMUST00000138806
Mrpl30	ENSMUST00000027256
Mrpl30	ENSMUST00000161694
Mrpl30	ENSMUST00000160082
Mrpl30	ENSMUST00000162513
Lyg2	ENSMUST00000078307
Gm15457	ENSMUST00000129513
Lyg1	ENSMUST00000027254
Lyg1	ENSMUST00000144184
Lyg1	ENSMUST00000114894
Gm23409	ENSMUST00000158516
Txndc9	ENSMUST00000162031
Txndc9	ENSMUST00000072243
Txndc9	ENSMUST00000160254
Txndc9	ENSMUST00000161323
Txndc9	ENSMUST00000162472
Txndc9	ENSMUST00000162058
Eif5b	ENSMUST00000027252
Rev1	ENSMUST00000027251
Aff3	ENSMUST00000095027
Aff3	ENSMUST00000039827
Aff3	ENSMUST00000142875
Aff3	ENSMUST00000136641
Aff3	ENSMUST00000027250
Aff3	ENSMUST00000134963
Gm16150	ENSMUST00000127620
Gm16150	ENSMUST00000133299
Gm16151	ENSMUST00000129696
Gm16152	ENSMUST00000143261
Gm16152	ENSMUST00000131663
Lonrf2	ENSMUST00000147695
Lonrf2	ENSMUST00000039612
Chst10	ENSMUST00000027249
Nms	ENSMUST00000088029
Nms	ENSMUST00000160214
Pdcl3	ENSMUST00000027247
mmu-mir-6349	ENSMUST00000184059
Npas2	ENSMUST00000173050
Npas2	ENSMUST00000056815
Npas2	ENSMUST00000172825
Gm20428	ENSMUST00000174365
Gm3617	ENSMUST00000173076
Rpl31	ENSMUST00000179954
Rpl31	ENSMUST00000178079
Rpl31	ENSMUST00000086535
Tbc1d8	ENSMUST00000054462
Gm24826	ENSMUST00000083695
Cnot11	ENSMUST00000161515
Cnot11	ENSMUST00000003219
Cnot11	ENSMUST00000160145
Gm15832	ENSMUST00000146314
Snord89	ENSMUST00000104516
Rnf149	ENSMUST00000062525
Rnf149	ENSMUST00000153381
Gm23722	ENSMUST00000083002
Creg2	ENSMUST00000053355
D930019O06Rik	ENSMUST00000181841
Rfx8	ENSMUST00000151913
Rfx8	ENSMUST00000126760
Gm3646	ENSMUST00000171319
Map4k4	ENSMUST00000163854
Map4k4	ENSMUST00000168431
Gm16894	ENSMUST00000181756
Il1r2	ENSMUST00000027243
Il1r1	ENSMUST00000027241
Il1r1	ENSMUST00000114795
Il1rl2	ENSMUST00000095020
Il1rl1	ENSMUST00000174335
Il1rl1	ENSMUST00000173881
Il1rl1	ENSMUST00000097772
Il1rl1	ENSMUST00000173514
Il1rl1	ENSMUST00000053043
Il18r1	ENSMUST00000167723
Il18r1	ENSMUST00000108044
Il18r1	ENSMUST00000087983
Il18rap	ENSMUST00000027237
Il18rap	ENSMUST00000163057
Il18rap	ENSMUST00000159724
Il18rap	ENSMUST00000160468
Slc9a4	ENSMUST00000027233
Slc9a2	ENSMUST00000027231
Mfsd9	ENSMUST00000039672
Mfsd9	ENSMUST00000131390
Mfsd9	ENSMUST00000144385
Tmem182	ENSMUST00000114765
Gm5973	ENSMUST00000178542
Gm9915	ENSMUST00000066196
2610017I09Rik	ENSMUST00000181660
2610017I09Rik	ENSMUST00000176154
2610017I09Rik	ENSMUST00000181725
2610017I09Rik	ENSMUST00000181593
2610017I09Rik	ENSMUST00000180689
2610017I09Rik	ENSMUST00000176977
2610017I09Rik	ENSMUST00000176052
2610017I09Rik	ENSMUST00000078844
2610017I09Rik	ENSMUST00000177136
Gm20646	ENSMUST00000176807
Pou3f3	ENSMUST00000054883
2610207O16Rik	ENSMUST00000180589
Mrps9	ENSMUST00000057208
Gm23126	ENSMUST00000104260
Gpr45	ENSMUST00000179766
Gpr45	ENSMUST00000114761
Gpr45	ENSMUST00000179655
Gm24001	ENSMUST00000158463
Tgfbrap1	ENSMUST00000095014
8430432A02Rik	ENSMUST00000039080
AI597479	ENSMUST00000010434
Fhl2	ENSMUST00000008280
Gm8210	ENSMUST00000178557
Nck2	ENSMUST00000086421
Nck2	ENSMUST00000114744
Nck2	ENSMUST00000136648
Nck2	ENSMUST00000124817
1500015O10Rik	ENSMUST00000027217
Uxs1	ENSMUST00000126008
Uxs1	ENSMUST00000076997
Uxs1	ENSMUST00000139451
Uxs1	ENSMUST00000153317
Uxs1	ENSMUST00000136179
Uxs1	ENSMUST00000134860
Uxs1	ENSMUST00000136704
